current_player,is_current_player_hand_winner,is_current_player_game_winner,current_player_end_hand_score_advantage,current_player_score,opponent_score,current_player_deadwood,current_player_num_hit_cards,num_melds,point_sum_melds,num_combos,point_sum_combos,num_knock_cache,point_sum_knock_cache,num_load_cards,point_sum_load_cards,turns_taken,num_nearby_opponent_cards,discard_danger
1.0,1,0,11.0,36.0,71.0,31.0,7.0,1.0,0.0,3.0,19.0,3.0,6.0,2.0,9.0,9.0,0.0,0.6220393371456343
0.0,0,1,-11.0,71.0,36.0,28.0,3.0,1.0,15.0,1.0,4.0,4.0,5.0,3.0,16.0,10.0,0.0,0.0
1.0,1,0,11.0,36.0,71.0,27.0,7.0,1.0,0.0,4.0,24.0,3.0,6.0,0.0,0.0,11.0,0.0,0.26192994022925264
0.0,0,1,-11.0,71.0,36.0,28.0,3.0,1.0,15.0,1.0,4.0,4.0,5.0,3.0,16.0,12.0,0.0,0.35318905263376904
1.0,1,0,11.0,36.0,71.0,11.0,4.0,2.0,12.0,2.0,7.0,3.0,4.0,0.0,0.0,13.0,0.0,0.6532889960590016
0.0,0,1,-11.0,71.0,36.0,20.0,2.0,1.0,20.0,1.0,4.0,4.0,5.0,2.0,9.0,14.0,1.0,0.0
1.0,1,0,11.0,36.0,71.0,11.0,4.0,2.0,12.0,2.0,7.0,3.0,4.0,0.0,0.0,15.0,1.0,0.05241495201173922
0.0,0,1,-11.0,71.0,36.0,20.0,2.0,1.0,20.0,1.0,4.0,4.0,5.0,2.0,9.0,16.0,1.0,0.0
1.0,1,0,11.0,36.0,71.0,11.0,4.0,2.0,12.0,2.0,7.0,3.0,4.0,0.0,0.0,17.0,1.0,0.0
0.0,0,1,-11.0,71.0,36.0,20.0,2.0,1.0,20.0,1.0,4.0,4.0,5.0,2.0,9.0,18.0,1.0,0.13857790693760266
1.0,1,0,11.0,36.0,71.0,11.0,4.0,2.0,12.0,2.0,7.0,3.0,4.0,0.0,0.0,19.0,1.0,0.0
0.0,0,1,-11.0,71.0,36.0,17.0,6.0,1.0,20.0,3.0,15.0,4.0,5.0,0.0,0.0,20.0,2.0,0.10941044003585314
1.0,1,0,11.0,36.0,71.0,11.0,4.0,2.0,12.0,2.0,7.0,3.0,4.0,0.0,0.0,21.0,1.0,0.0
0.0,0,1,-11.0,71.0,36.0,17.0,6.0,1.0,20.0,3.0,15.0,4.0,5.0,0.0,0.0,22.0,2.0,0.0
1.0,1,0,11.0,36.0,71.0,11.0,4.0,2.0,12.0,2.0,7.0,3.0,4.0,0.0,0.0,23.0,1.0,0.0
0.0,0,1,-11.0,71.0,36.0,17.0,6.0,1.0,20.0,3.0,15.0,4.0,5.0,0.0,0.0,24.0,2.0,0.1883559271054676
1.0,1,0,11.0,36.0,71.0,3.0,3.0,3.0,15.0,0.0,0.0,1.0,2.0,0.0,0.0,25.0,1.0,1.430339908657413
1.0,1,0,34.0,47.0,71.0,22.0,6.0,1.0,39.0,2.0,4.0,4.0,4.0,2.0,13.0,1.0,0.0,0.37985734709121355
0.0,0,1,-34.0,71.0,47.0,66.0,7.0,0.0,0.0,3.0,33.0,2.0,5.0,3.0,24.0,2.0,0.0,0.13059536087655105
1.0,1,0,34.0,47.0,71.0,22.0,6.0,1.0,39.0,2.0,4.0,4.0,4.0,2.0,13.0,3.0,0.0,0.24702881989881198
0.0,0,1,-34.0,71.0,47.0,44.0,3.0,1.0,15.0,1.0,14.0,2.0,5.0,3.0,18.0,4.0,0.0,0.3562541381792051
1.0,1,0,34.0,47.0,71.0,22.0,6.0,1.0,39.0,2.0,4.0,4.0,4.0,2.0,13.0,5.0,0.0,0.07978001059748094
0.0,0,1,-34.0,71.0,47.0,44.0,3.0,1.0,15.0,1.0,14.0,2.0,5.0,3.0,18.0,6.0,0.0,0.1097766410710116
1.0,1,0,34.0,47.0,71.0,10.0,4.0,2.0,39.0,1.0,4.0,3.0,7.0,0.0,0.0,7.0,0.0,0.10240658461802066
1.0,0,0,-9.0,81.0,71.0,48.0,3.0,1.0,24.0,1.0,14.0,2.0,4.0,3.0,25.0,1.0,0.0,0.3163954654232076
0.0,1,1,9.0,71.0,81.0,23.0,2.0,2.0,57.0,0.0,0.0,2.0,6.0,2.0,13.0,2.0,0.0,0.14872350957990052
1.0,0,0,-9.0,81.0,71.0,45.0,4.0,1.0,24.0,2.0,27.0,2.0,4.0,2.0,15.0,3.0,1.0,0.16279884615838025
0.0,1,1,9.0,71.0,81.0,17.0,4.0,2.0,57.0,1.0,2.0,3.0,7.0,1.0,6.0,4.0,0.0,0.47035197766659376
1.0,0,0,-9.0,81.0,71.0,19.0,2.0,2.0,45.0,0.0,0.0,2.0,4.0,2.0,11.0,5.0,1.0,0.45280828259418604
0.0,1,1,9.0,71.0,81.0,10.0,3.0,2.0,67.0,1.0,2.0,3.0,7.0,0.0,0.0,6.0,0.0,0.48839232863509047
0.0,1,1,5.0,80.0,81.0,61.0,4.0,0.0,0.0,3.0,10.0,4.0,5.0,5.0,46.0,1.0,0.0,0.33382332821234373
1.0,0,0,-5.0,81.0,80.0,49.0,4.0,1.0,9.0,2.0,36.0,2.0,3.0,1.0,5.0,2.0,0.0,0.2913595787272987
0.0,1,1,5.0,80.0,81.0,57.0,4.0,0.0,0.0,3.0,10.0,4.0,5.0,5.0,41.0,3.0,0.0,0.3355970598908201
1.0,0,0,-5.0,81.0,80.0,46.0,3.0,1.0,9.0,1.0,16.0,2.0,3.0,3.0,21.0,4.0,0.0,0.44394633886507484
0.0,1,1,5.0,80.0,81.0,55.0,6.0,0.0,0.0,4.0,24.0,4.0,5.0,3.0,24.0,5.0,0.0,0.41743016347967216
1.0,0,0,-5.0,81.0,80.0,46.0,3.0,1.0,9.0,1.0,16.0,2.0,3.0,3.0,21.0,6.0,0.0,0.09267690945504552
0.0,1,1,5.0,80.0,81.0,50.0,6.0,0.0,0.0,4.0,24.0,4.0,5.0,3.0,19.0,7.0,0.0,0.38211653815328006
1.0,0,0,-5.0,81.0,80.0,37.0,4.0,1.0,9.0,2.0,17.0,3.0,3.0,2.0,11.0,8.0,0.0,0.10430474231648845
0.0,1,1,5.0,80.0,81.0,49.0,6.0,0.0,0.0,4.0,24.0,4.0,5.0,3.0,17.0,9.0,0.0,0.11419785471528117
1.0,0,0,-5.0,81.0,80.0,35.0,3.0,1.0,9.0,2.0,13.0,3.0,3.0,2.0,13.0,10.0,0.0,0.2793351420680452
0.0,1,1,5.0,80.0,81.0,41.0,8.0,0.0,0.0,5.0,24.0,5.0,5.0,2.0,9.0,11.0,0.0,0.8963912987398461
1.0,0,0,-5.0,81.0,80.0,34.0,4.0,1.0,9.0,3.0,26.0,3.0,3.0,1.0,5.0,12.0,0.0,0.0
0.0,1,1,5.0,80.0,81.0,31.0,5.0,1.0,0.0,2.0,9.0,3.0,5.0,3.0,16.0,13.0,0.0,0.5919161034408003
1.0,0,0,-5.0,81.0,80.0,25.0,4.0,1.0,14.0,3.0,19.0,3.0,4.0,0.0,0.0,14.0,0.0,0.08860346496165095
0.0,1,1,5.0,80.0,81.0,10.0,3.0,2.0,14.0,0.0,0.0,3.0,7.0,0.0,0.0,15.0,0.0,0.0
1.0,1,0,9.0,81.0,85.0,31.0,8.0,1.0,29.0,3.0,12.0,4.0,5.0,2.0,17.0,1.0,0.0,0.27051801830598965
0.0,0,1,-9.0,85.0,81.0,46.0,7.0,1.0,30.0,3.0,45.0,2.0,4.0,1.0,5.0,2.0,0.0,0.2557867088833449
1.0,1,0,9.0,81.0,85.0,14.0,6.0,2.0,35.0,1.0,3.0,3.0,3.0,1.0,7.0,3.0,1.0,0.060225059395546454
0.0,0,1,-9.0,85.0,81.0,23.0,3.0,2.0,48.0,0.0,0.0,2.0,4.0,2.0,15.0,4.0,0.0,0.2547491036734052
1.0,1,0,9.0,81.0,85.0,6.0,6.0,2.0,43.0,1.0,3.0,3.0,3.0,0.0,0.0,5.0,1.0,0.5522297786013547
0.0,1,1,2.0,85.0,90.0,33.0,4.0,1.0,22.0,1.0,3.0,3.0,3.0,3.0,25.0,1.0,0.0,0.4179947624605258
1.0,0,0,-2.0,90.0,85.0,12.0,3.0,2.0,54.0,1.0,1.0,3.0,3.0,1.0,5.0,2.0,1.0,0.48061273311173525
0.0,1,1,2.0,85.0,90.0,33.0,4.0,1.0,22.0,1.0,3.0,3.0,3.0,3.0,25.0,3.0,0.0,0.26962333363231944
1.0,0,0,-2.0,90.0,85.0,12.0,3.0,2.0,54.0,1.0,1.0,3.0,3.0,1.0,5.0,4.0,1.0,0.3882429444318668
0.0,1,1,2.0,85.0,90.0,27.0,4.0,1.0,22.0,1.0,3.0,4.0,6.0,2.0,15.0,5.0,0.0,0.07046632357908374
1.0,0,0,-2.0,90.0,85.0,12.0,3.0,2.0,54.0,1.0,1.0,3.0,3.0,1.0,5.0,6.0,1.0,1.1675713256329963
0.0,1,1,2.0,85.0,90.0,10.0,4.0,2.0,36.0,1.0,3.0,4.0,6.0,0.0,0.0,7.0,0.0,0.20410865136745435
1.0,1,0,2.0,90.0,87.0,25.0,4.0,2.0,42.0,1.0,15.0,2.0,6.0,0.0,0.0,1.0,0.0,0.33561350356886926
0.0,0,1,-2.0,87.0,90.0,42.0,6.0,1.0,9.0,3.0,34.0,3.0,3.0,1.0,10.0,2.0,0.0,0.6575805953174114
1.0,1,0,2.0,90.0,87.0,25.0,4.0,2.0,42.0,1.0,15.0,2.0,6.0,0.0,0.0,3.0,0.0,0.07528255819581188
0.0,0,1,-2.0,87.0,90.0,15.0,4.0,2.0,33.0,1.0,3.0,3.0,3.0,1.0,8.0,4.0,0.0,0.16102721862064504
1.0,1,0,2.0,90.0,87.0,25.0,4.0,2.0,42.0,1.0,15.0,2.0,6.0,0.0,0.0,5.0,0.0,0.6616073065833238
0.0,0,1,-2.0,87.0,90.0,13.0,4.0,2.0,33.0,1.0,3.0,3.0,3.0,1.0,6.0,6.0,0.0,0.44724007751135963
1.0,1,0,2.0,90.0,87.0,22.0,3.0,2.0,42.0,1.0,10.0,2.0,6.0,1.0,7.0,7.0,0.0,0.07866573536768703
0.0,0,1,-2.0,87.0,90.0,13.0,4.0,2.0,33.0,1.0,3.0,3.0,3.0,1.0,6.0,8.0,0.0,0.11638725535361806
1.0,1,0,2.0,90.0,87.0,22.0,3.0,2.0,42.0,1.0,10.0,2.0,6.0,1.0,7.0,9.0,0.0,0.10974859541862024
0.0,0,1,-2.0,87.0,90.0,13.0,4.0,2.0,33.0,1.0,3.0,3.0,3.0,1.0,6.0,10.0,0.0,0.11496705353900624
1.0,1,0,2.0,90.0,87.0,17.0,3.0,2.0,42.0,1.0,10.0,2.0,3.0,0.0,0.0,11.0,0.0,0.7683722001038569
0.0,0,1,-2.0,87.0,90.0,12.0,4.0,2.0,33.0,1.0,3.0,3.0,3.0,1.0,5.0,12.0,0.0,0.6416815664974733
1.0,1,0,2.0,90.0,87.0,11.0,1.0,2.0,52.0,0.0,0.0,2.0,3.0,1.0,5.0,13.0,0.0,0.4109973661091273
0.0,0,1,-2.0,87.0,90.0,12.0,4.0,2.0,33.0,1.0,3.0,3.0,3.0,1.0,5.0,14.0,0.0,0.07102360037147673
1.0,1,0,2.0,90.0,87.0,11.0,1.0,2.0,52.0,0.0,0.0,2.0,3.0,1.0,5.0,15.0,0.0,0.0
0.0,0,1,-2.0,87.0,90.0,12.0,4.0,2.0,33.0,1.0,3.0,3.0,3.0,1.0,5.0,16.0,0.0,0.0
1.0,1,0,2.0,90.0,87.0,10.0,2.0,2.0,55.0,0.0,0.0,3.0,7.0,0.0,0.0,17.0,0.0,0.1747516865636329
0.0,1,1,9.0,87.0,92.0,46.0,8.0,0.0,0.0,5.0,22.0,4.0,4.0,3.0,19.0,1.0,0.0,0.1709434434842253
1.0,0,0,-9.0,92.0,87.0,32.0,4.0,1.0,44.0,1.0,13.0,2.0,5.0,1.0,9.0,2.0,0.0,0.1896578601100939
0.0,1,1,9.0,87.0,92.0,46.0,8.0,0.0,0.0,5.0,22.0,4.0,4.0,3.0,19.0,3.0,0.0,0.069241769995754
1.0,0,0,-9.0,92.0,87.0,32.0,4.0,1.0,44.0,1.0,13.0,2.0,5.0,1.0,9.0,4.0,0.0,0.5752201512715217
0.0,1,1,9.0,87.0,92.0,37.0,9.0,0.0,0.0,6.0,22.0,5.0,4.0,2.0,9.0,5.0,0.0,0.15960228969188836
1.0,0,0,-9.0,92.0,87.0,26.0,4.0,1.0,44.0,1.0,13.0,2.0,3.0,1.0,5.0,6.0,0.0,0.4804542456152826
0.0,1,1,9.0,87.0,92.0,26.0,5.0,1.0,3.0,3.0,6.0,4.0,4.0,3.0,15.0,7.0,0.0,0.5136946150591593
1.0,0,0,-9.0,92.0,87.0,26.0,4.0,1.0,44.0,1.0,13.0,2.0,3.0,1.0,5.0,8.0,0.0,0.0
0.0,1,1,9.0,87.0,92.0,26.0,5.0,1.0,3.0,3.0,6.0,4.0,4.0,3.0,15.0,9.0,0.0,0.21917720307019903
1.0,0,0,-9.0,92.0,87.0,26.0,4.0,1.0,44.0,1.0,13.0,2.0,3.0,1.0,5.0,10.0,0.0,0.0
0.0,1,1,9.0,87.0,92.0,24.0,8.0,1.0,3.0,4.0,14.0,4.0,4.0,1.0,5.0,11.0,0.0,0.6803152801894325
1.0,0,0,-9.0,92.0,87.0,21.0,3.0,1.0,44.0,1.0,5.0,3.0,5.0,2.0,11.0,12.0,0.0,0.08086671339692322
0.0,1,1,9.0,87.0,92.0,24.0,8.0,1.0,3.0,4.0,14.0,4.0,4.0,1.0,5.0,13.0,0.0,0.07187250937238648
1.0,0,0,-9.0,92.0,87.0,17.0,5.0,1.0,44.0,2.0,9.0,3.0,4.0,1.0,5.0,14.0,0.0,0.2958386286351743
0.0,1,1,9.0,87.0,92.0,8.0,6.0,2.0,15.0,3.0,6.0,4.0,4.0,0.0,0.0,15.0,0.0,0.8325565327361952
1.0,0,0,-15.0,92.0,96.0,35.0,3.0,1.0,6.0,1.0,0.0,4.0,6.0,3.0,22.0,1.0,0.0,0.4347642501132846
0.0,1,1,15.0,96.0,92.0,16.0,4.0,2.0,42.0,1.0,10.0,3.0,7.0,0.0,0.0,2.0,0.0,0.48938080679712914
1.0,0,0,-15.0,92.0,96.0,30.0,3.0,1.0,6.0,1.0,0.0,4.0,5.0,3.0,18.0,3.0,0.0,0.548834759442341
0.0,1,1,15.0,96.0,92.0,10.0,2.0,2.0,51.0,0.0,0.0,3.0,7.0,0.0,0.0,4.0,0.0,0.08176212075287537
0.0,1,1,25.0,0.0,0.0,57.0,5.0,0.0,0.0,3.0,25.0,4.0,5.0,4.0,24.0,1.0,0.0,0.1630789106517121
1.0,0,0,-25.0,0.0,0.0,30.0,6.0,1.0,18.0,3.0,17.0,4.0,5.0,1.0,4.0,2.0,1.0,0.4460768167306782
0.0,1,1,25.0,0.0,0.0,53.0,6.0,0.0,0.0,3.0,15.0,4.0,5.0,4.0,29.0,3.0,0.0,0.17164658156344825
1.0,0,0,-25.0,0.0,0.0,23.0,6.0,1.0,22.0,3.0,15.0,4.0,5.0,0.0,0.0,4.0,1.0,0.18733981065918104
0.0,1,1,25.0,0.0,0.0,53.0,6.0,0.0,0.0,3.0,15.0,4.0,5.0,4.0,29.0,5.0,0.0,0.0
1.0,0,0,-25.0,0.0,0.0,22.0,5.0,1.0,22.0,2.0,3.0,4.0,5.0,2.0,11.0,6.0,1.0,0.09215271283973647
0.0,1,1,25.0,0.0,0.0,53.0,6.0,0.0,0.0,3.0,15.0,4.0,5.0,4.0,29.0,7.0,0.0,0.0
1.0,0,0,-25.0,0.0,0.0,22.0,7.0,1.0,22.0,3.0,14.0,4.0,5.0,0.0,0.0,8.0,1.0,0.33628395568591735
0.0,1,1,25.0,0.0,0.0,41.0,5.0,1.0,0.0,2.0,15.0,2.0,5.0,3.0,19.0,9.0,0.0,0.4625556435000111
1.0,0,0,-25.0,0.0,0.0,20.0,6.0,1.0,22.0,3.0,10.0,4.0,5.0,1.0,5.0,10.0,1.0,0.16052681391754609
0.0,1,1,25.0,0.0,0.0,41.0,5.0,1.0,0.0,2.0,15.0,2.0,5.0,3.0,19.0,11.0,0.0,0.4708215314054545
1.0,0,0,-25.0,0.0,0.0,18.0,7.0,1.0,22.0,4.0,16.0,4.0,5.0,0.0,0.0,12.0,1.0,0.23337633251542483
0.0,1,1,25.0,0.0,0.0,20.0,4.0,2.0,15.0,1.0,5.0,2.0,5.0,2.0,11.0,13.0,0.0,0.3794807879529887
1.0,0,0,-25.0,0.0,0.0,16.0,7.0,1.0,22.0,4.0,14.0,4.0,4.0,0.0,0.0,14.0,2.0,0.1700657813271747
0.0,1,1,25.0,0.0,0.0,20.0,4.0,2.0,15.0,1.0,5.0,2.0,5.0,2.0,11.0,15.0,0.0,0.21572507750461142
1.0,0,0,-25.0,0.0,0.0,16.0,7.0,1.0,22.0,4.0,14.0,4.0,4.0,0.0,0.0,16.0,2.0,0.20471114616737018
0.0,1,1,25.0,0.0,0.0,15.0,6.0,2.0,15.0,2.0,9.0,3.0,7.0,1.0,4.0,17.0,0.0,0.13532263574078965
1.0,0,0,-25.0,0.0,0.0,8.0,4.0,2.0,25.0,1.0,5.0,3.0,5.0,0.0,0.0,18.0,3.0,0.15178688519102862
1.0,0,0,-13.0,0.0,25.0,35.0,6.0,1.0,29.0,2.0,11.0,3.0,6.0,3.0,19.0,1.0,0.0,0.2680722650525421
0.0,1,1,13.0,25.0,0.0,59.0,4.0,0.0,0.0,2.0,18.0,4.0,5.0,4.0,31.0,2.0,0.0,0.15878219159960566
1.0,0,0,-13.0,0.0,25.0,26.0,5.0,1.0,39.0,2.0,11.0,3.0,6.0,2.0,11.0,3.0,0.0,0.4215292617710297
0.0,1,1,13.0,25.0,0.0,55.0,6.0,0.0,0.0,3.0,27.0,4.0,5.0,2.0,18.0,4.0,1.0,0.3314600533363899
1.0,0,0,-13.0,0.0,25.0,26.0,5.0,1.0,39.0,2.0,11.0,3.0,6.0,2.0,11.0,5.0,0.0,0.5257017810663628
0.0,1,1,13.0,25.0,0.0,29.0,5.0,1.0,21.0,2.0,13.0,4.0,5.0,1.0,8.0,6.0,0.0,1.736274033998819
1.0,0,0,-13.0,0.0,25.0,22.0,9.0,1.0,39.0,4.0,20.0,3.0,5.0,1.0,5.0,7.0,0.0,0.3408517901997202
0.0,1,1,13.0,25.0,0.0,9.0,4.0,2.0,36.0,1.0,4.0,4.0,5.0,0.0,0.0,8.0,0.0,0.1652139557888145
0.0,1,1,18.0,38.0,0.0,31.0,7.0,1.0,27.0,3.0,15.0,3.0,4.0,2.0,14.0,1.0,0.0,0.43415293395918836
1.0,0,0,-18.0,0.0,38.0,52.0,7.0,0.0,0.0,4.0,26.0,4.0,4.0,2.0,13.0,2.0,0.0,0.42032097005633123
0.0,1,1,18.0,38.0,0.0,21.0,7.0,1.0,37.0,3.0,15.0,3.0,4.0,1.0,5.0,3.0,0.0,0.4774818662502401
1.0,0,0,-18.0,0.0,38.0,32.0,4.0,1.0,12.0,2.0,1.0,4.0,4.0,3.0,21.0,4.0,0.0,0.2944572154851507
0.0,1,1,18.0,38.0,0.0,21.0,7.0,1.0,37.0,3.0,15.0,3.0,4.0,1.0,5.0,5.0,0.0,0.07173580087677271
1.0,0,0,-18.0,0.0,38.0,32.0,4.0,1.0,12.0,2.0,1.0,4.0,4.0,3.0,21.0,6.0,0.0,0.26207398209542304
0.0,1,1,18.0,38.0,0.0,21.0,7.0,1.0,37.0,3.0,15.0,3.0,4.0,1.0,5.0,7.0,0.0,0.3790824275732315
1.0,0,0,-18.0,0.0,38.0,32.0,5.0,1.0,12.0,3.0,16.0,4.0,4.0,1.0,6.0,8.0,0.0,0.15152257899445082
0.0,1,1,18.0,38.0,0.0,17.0,7.0,1.0,37.0,4.0,16.0,4.0,5.0,0.0,0.0,9.0,0.0,0.31094963596160896
1.0,0,0,-18.0,0.0,38.0,32.0,5.0,1.0,12.0,3.0,16.0,4.0,4.0,1.0,6.0,10.0,0.0,1.0833480008887133
0.0,1,1,18.0,38.0,0.0,15.0,5.0,1.0,37.0,3.0,7.0,4.0,4.0,1.0,3.0,11.0,0.0,0.0
1.0,0,0,-18.0,0.0,38.0,31.0,6.0,1.0,12.0,3.0,15.0,4.0,4.0,1.0,6.0,12.0,0.0,0.0694184336879979
0.0,1,1,18.0,38.0,0.0,15.0,5.0,1.0,37.0,3.0,7.0,4.0,4.0,1.0,3.0,13.0,0.0,0.7121068906073118
1.0,0,0,-18.0,0.0,38.0,25.0,7.0,1.0,12.0,4.0,4.0,5.0,5.0,2.0,13.0,14.0,0.0,0.06085463653294013
0.0,1,1,18.0,38.0,0.0,15.0,5.0,1.0,37.0,3.0,7.0,4.0,4.0,1.0,3.0,15.0,0.0,0.13202776421233536
1.0,0,0,-18.0,0.0,38.0,25.0,7.0,1.0,12.0,4.0,4.0,5.0,5.0,2.0,13.0,16.0,0.0,0.0
0.0,1,1,18.0,38.0,0.0,15.0,5.0,1.0,37.0,3.0,7.0,4.0,4.0,1.0,3.0,17.0,0.0,0.3114519644643323
1.0,0,0,-18.0,0.0,38.0,25.0,7.0,1.0,12.0,4.0,4.0,5.0,5.0,2.0,13.0,18.0,0.0,0.09703345634294848
0.0,1,1,18.0,38.0,0.0,15.0,5.0,1.0,37.0,3.0,7.0,4.0,4.0,1.0,3.0,19.0,0.0,0.4078165837154271
1.0,0,0,-18.0,0.0,38.0,23.0,8.0,1.0,12.0,5.0,12.0,4.0,2.0,1.0,6.0,20.0,0.0,0.15860793024174796
0.0,1,1,18.0,38.0,0.0,15.0,5.0,1.0,37.0,3.0,7.0,4.0,4.0,1.0,3.0,21.0,0.0,0.6198596948284562
1.0,0,0,-18.0,0.0,38.0,23.0,8.0,1.0,12.0,5.0,12.0,4.0,2.0,1.0,6.0,22.0,0.0,0.12925610482549632
0.0,1,1,18.0,38.0,0.0,5.0,4.0,2.0,43.0,2.0,3.0,3.0,2.0,0.0,0.0,23.0,0.0,0.7243015259570162
1.0,1,0,20.0,0.0,56.0,51.0,8.0,1.0,18.0,3.0,41.0,2.0,4.0,2.0,14.0,1.0,0.0,0.43481171658391743
0.0,0,1,-20.0,56.0,0.0,48.0,8.0,0.0,0.0,5.0,24.0,4.0,4.0,2.0,17.0,2.0,0.0,0.17984207817236125
1.0,1,0,20.0,0.0,56.0,21.0,5.0,2.0,45.0,1.0,4.0,2.0,4.0,2.0,14.0,3.0,0.0,0.32503866819438176
0.0,0,1,-20.0,56.0,0.0,44.0,8.0,0.0,0.0,5.0,24.0,4.0,4.0,2.0,12.0,4.0,0.0,0.18447462487398636
1.0,1,0,20.0,0.0,56.0,21.0,5.0,2.0,45.0,1.0,4.0,2.0,4.0,2.0,14.0,5.0,0.0,0.0
0.0,0,1,-20.0,56.0,0.0,42.0,13.0,0.0,0.0,7.0,45.0,4.0,4.0,0.0,0.0,6.0,0.0,0.4487989832104199
1.0,1,0,20.0,0.0,56.0,19.0,5.0,2.0,45.0,1.0,4.0,2.0,4.0,2.0,11.0,7.0,0.0,0.14218105660472352
0.0,0,1,-20.0,56.0,0.0,30.0,7.0,1.0,3.0,3.0,17.0,3.0,4.0,1.0,6.0,8.0,0.0,0.26129707277821534
1.0,1,0,20.0,0.0,56.0,15.0,5.0,2.0,45.0,1.0,4.0,3.0,7.0,1.0,4.0,9.0,0.0,0.0
0.0,0,1,-20.0,56.0,0.0,30.0,7.0,1.0,3.0,3.0,17.0,3.0,4.0,1.0,6.0,10.0,0.0,0.7878225202748378
1.0,1,0,20.0,0.0,56.0,10.0,4.0,2.0,53.0,1.0,4.0,3.0,7.0,0.0,0.0,11.0,0.0,0.8305929139192078
0.0,1,1,8.0,56.0,20.0,73.0,4.0,0.0,0.0,2.0,31.0,2.0,4.0,4.0,32.0,1.0,0.0,0.40098500019414746
1.0,0,0,-8.0,20.0,56.0,72.0,6.0,0.0,0.0,4.0,68.0,3.0,4.0,1.0,10.0,2.0,0.0,0.3625449629279302
0.0,1,1,8.0,56.0,20.0,43.0,3.0,1.0,30.0,1.0,11.0,2.0,4.0,3.0,22.0,3.0,0.0,0.23017191828516545
1.0,0,0,-8.0,20.0,56.0,68.0,3.0,0.0,0.0,2.0,31.0,3.0,4.0,3.0,25.0,4.0,0.0,0.0
0.0,1,1,8.0,56.0,20.0,43.0,3.0,1.0,30.0,1.0,11.0,2.0,4.0,3.0,22.0,5.0,0.0,0.28226400543018987
1.0,0,0,-8.0,20.0,56.0,63.0,3.0,0.0,0.0,2.0,31.0,3.0,4.0,3.0,19.0,6.0,0.0,0.18855939245346795
0.0,1,1,8.0,56.0,20.0,40.0,5.0,1.0,30.0,2.0,23.0,2.0,4.0,2.0,12.0,7.0,0.0,0.17542847992832852
1.0,0,0,-8.0,20.0,56.0,34.0,3.0,1.0,27.0,1.0,14.0,3.0,4.0,2.0,9.0,8.0,1.0,0.0775246068986043
0.0,1,1,8.0,56.0,20.0,34.0,5.0,1.0,30.0,2.0,23.0,3.0,6.0,1.0,4.0,9.0,1.0,0.652925222929402
1.0,0,0,-8.0,20.0,56.0,29.0,2.0,1.0,27.0,0.0,0.0,4.0,6.0,3.0,16.0,10.0,1.0,0.3333194687094669
0.0,1,1,8.0,56.0,20.0,14.0,3.0,2.0,48.0,0.0,0.0,3.0,6.0,1.0,4.0,11.0,1.0,0.5549138257947349
1.0,0,0,-8.0,20.0,56.0,22.0,4.0,1.0,27.0,1.0,0.0,4.0,3.0,3.0,12.0,12.0,1.0,1.651992885112522
0.0,1,1,8.0,56.0,20.0,14.0,3.0,2.0,48.0,0.0,0.0,3.0,6.0,1.0,4.0,13.0,1.0,0.24946556681955168
1.0,0,0,-8.0,20.0,56.0,22.0,4.0,1.0,27.0,1.0,0.0,4.0,3.0,3.0,12.0,14.0,1.0,0.08887274154195152
0.0,1,1,8.0,56.0,20.0,9.0,2.0,2.0,56.0,0.0,0.0,3.0,6.0,0.0,0.0,15.0,1.0,0.3942201935530025
0.0,1,1,13.0,64.0,20.0,28.0,3.0,2.0,24.0,0.0,0.0,2.0,7.0,2.0,18.0,1.0,0.0,0.5041126283308427
1.0,0,0,-13.0,20.0,64.0,36.0,3.0,1.0,27.0,1.0,7.0,3.0,4.0,3.0,22.0,2.0,0.0,0.40505945967287255
0.0,1,1,13.0,64.0,20.0,28.0,3.0,2.0,24.0,0.0,0.0,2.0,7.0,2.0,18.0,3.0,0.0,0.37879598050447144
1.0,0,0,-13.0,20.0,64.0,36.0,3.0,1.0,27.0,1.0,7.0,3.0,4.0,3.0,22.0,4.0,0.0,0.06044763918383453
0.0,1,1,13.0,64.0,20.0,23.0,5.0,2.0,27.0,1.0,12.0,2.0,7.0,0.0,0.0,5.0,0.0,0.23192679912604225
1.0,0,0,-13.0,20.0,64.0,30.0,5.0,1.0,27.0,2.0,13.0,3.0,4.0,2.0,12.0,6.0,0.0,0.06275426382034179
0.0,1,1,13.0,64.0,20.0,17.0,4.0,2.0,27.0,0.0,0.0,3.0,7.0,1.0,6.0,7.0,0.0,0.30838794224329263
1.0,0,0,-13.0,20.0,64.0,30.0,5.0,1.0,27.0,2.0,13.0,3.0,4.0,2.0,12.0,8.0,0.0,0.10068436297141643
0.0,1,1,13.0,64.0,20.0,12.0,4.0,2.0,27.0,0.0,0.0,3.0,3.0,1.0,5.0,9.0,0.0,0.5167677252297982
1.0,0,0,-13.0,20.0,64.0,30.0,5.0,1.0,27.0,2.0,13.0,3.0,4.0,2.0,12.0,10.0,0.0,0.3630712083633522
0.0,1,1,13.0,64.0,20.0,12.0,4.0,2.0,27.0,0.0,0.0,3.0,3.0,1.0,5.0,11.0,0.0,1.025489094527741
1.0,0,0,-13.0,20.0,64.0,22.0,4.0,1.0,36.0,2.0,13.0,3.0,4.0,1.0,5.0,12.0,0.0,0.6698272328473979
